|customer_id|film_id|title                      |description                                                                                                                   |category   |rating|fullname        |rental_frequency|amount|last_update|
|5          |286    |ENOUGH RAGING              |A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert                        |Travel     |NC-17 |ELIZABETH BROWN |1               |3.99  |2006-02-15 |
|5          |763    |SATISFACTION CONFIDENTIAL  |A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China                                    |Sports     |G     |ELIZABETH BROWN |1               |9.99  |2006-02-15 |
|5          |349    |GANGS PRIDE                |A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin                                         |Animation  |PG-13 |ELIZABETH BROWN |1               |2.99  |2006-02-15 |
|5          |266    |DYNAMITE TARZAN            |A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat                    |Classics   |PG-13 |ELIZABETH BROWN |1               |1.99  |2006-02-15 |
|5          |743    |ROOM ROMAN                 |A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank                            |Animation  |PG    |ELIZABETH BROWN |1               |0.99  |2006-02-15 |
|5          |470    |ISHTAR ROCKETEER           |A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House                                    |Animation  |R     |ELIZABETH BROWN |1               |6.99  |2006-02-15 |
|5          |575    |MIDSUMMER GROUNDHOG        |A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan                                           |Documentary|G     |ELIZABETH BROWN |1               |6.99  |2006-02-15 |
|5          |37     |ARIZONA BANG               |A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery                                  |Classics   |PG    |ELIZABETH BROWN |1               |2.99  |2006-02-15 |
|5          |12     |ALASKA PHANTOM             |A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia                                            |Music      |PG    |ELIZABETH BROWN |1               |0.99  |2006-02-15 |
|5          |345    |GABLES METROPOLIS          |A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory                                 |Family     |PG    |ELIZABETH BROWN |1               |0.99  |2006-02-15 |
|6          |858    |SUBMARINE BED              |A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia                                            |Comedy     |R     |JENNIFER DAVIS  |1               |4.99  |2006-02-15 |
|6          |83     |BLUES INSTINCT             |A Insightful Documentary of a Boat And a Composer who must Meet a Forensic Psychologist in An Abandoned Fun House             |Family     |G     |JENNIFER DAVIS  |1               |2.99  |2006-02-15 |
|6          |285    |ENGLISH BULWORTH           |A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China                            |Sci-Fi     |PG-13 |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |730    |RIDGEMONT SUBMARINE        |A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan                                   |New        |PG-13 |JENNIFER DAVIS  |1               |3.99  |2006-02-15 |
|6          |514    |LEBOWSKI SOLDIERS          |A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China                               |Drama      |PG-13 |JENNIFER DAVIS  |1               |2.99  |2006-02-15 |
|6          |452    |ILLUSION AMELIE            |A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft                         |Foreign    |R     |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |395    |HANDICAP BOONDOCK          |A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia                           |Action     |R     |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |280    |EMPIRE MALKOVICH           |A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House                                         |Children   |G     |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |807    |SLEUTH ORIENT              |A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India                                    |Games      |NC-17 |JENNIFER DAVIS  |2               |2.99  |2006-02-15 |
|6          |367    |GOLDMINE TYCOON            |A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback                                     |Sci-Fi     |R     |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |592    |MONSTER SPARTACUS          |A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia                                                 |Music      |PG    |JENNIFER DAVIS  |1               |5.99  |2006-02-15 |
|6          |590    |MONEY HAROLD               |A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia                                                 |New        |PG    |JENNIFER DAVIS  |1               |7.99  |2006-02-15 |
|6          |833    |SPLENDOR PATTON            |A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin                                                      |Children   |R     |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |689    |POLLOCK DELIVERANCE        |A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert                                        |Foreign    |PG    |JENNIFER DAVIS  |1               |2.99  |2006-02-15 |
|6          |418    |HOBBIT ALIEN               |A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station                        |Drama      |PG-13 |JENNIFER DAVIS  |1               |2.99  |2006-02-15 |
|6          |160    |CLUB GRAFFITI              |A Epic Tale of a Pioneer And a Hunter who must Escape a Girl in A U-Boat                                                      |Animation  |PG-13 |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |790    |SHOOTIST SUPERFLY          |A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin                                             |Drama      |PG-13 |JENNIFER DAVIS  |1               |2.99  |2006-02-15 |
|6          |862    |SUMMER SCARFACE            |A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank                                        |Classics   |G     |JENNIFER DAVIS  |1               |3.99  |2006-02-15 |
|6          |365    |GOLD RIVER                 |A Taut Documentary of a Database Administrator And a Waitress who must Reach a Mad Scientist in A Baloon Factory              |Comedy     |R     |JENNIFER DAVIS  |1               |6.99  |2006-02-15 |
|6          |19     |AMADEUS HOLY               |A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon                                     |Action     |PG    |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |849    |STORM HAPPINESS            |A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank                                       |Animation  |NC-17 |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|6          |626    |NOON PAPI                  |A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse           |Children   |G     |JENNIFER DAVIS  |1               |2.99  |2006-02-15 |
|6          |841    |STAR OPERATION             |A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank                                    |Sports     |PG    |JENNIFER DAVIS  |1               |6.99  |2006-02-15 |
|6          |775    |SEATTLE EXPECATIONS        |A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert              |Drama      |PG-13 |JENNIFER DAVIS  |1               |7.99  |2006-02-15 |
|6          |293    |EXORCIST STING             |A Touching Drama of a Dog And a Sumo Wrestler who must Conquer a Mad Scientist in Berlin                                      |Sports     |G     |JENNIFER DAVIS  |1               |4.99  |2006-02-15 |
|6          |285    |ENGLISH BULWORTH           |A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China                            |Sci-Fi     |PG-13 |JENNIFER DAVIS  |1               |5.99  |2006-02-15 |
|6          |562    |MASKED BUBBLE              |A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft                           |Music      |PG-13 |JENNIFER DAVIS  |1               |0.99  |2006-02-15 |
|7          |730    |RIDGEMONT SUBMARINE        |A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan                                   |New        |PG-13 |MARIA MILLER    |1               |5.99  |2006-02-15 |
|7          |931    |VALENTINE VANISHING        |A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California                                      |Travel     |PG-13 |MARIA MILLER    |1               |0.99  |2006-02-15 |
|7          |615    |NASH CHOCOLAT              |A Epic Reflection of a Monkey And a Mad Cow who must Kill a Forensic Psychologist in An Abandoned Mine Shaft                  |Animation  |PG-13 |MARIA MILLER    |1               |2.99  |2006-02-15 |
|7          |683    |PITY BOUND                 |A Boring Panorama of a Feminist And a Moose who must Defeat a Database Administrator in Nigeria                               |Drama      |NC-17 |MARIA MILLER    |1               |4.99  |2006-02-15 |
|7          |545    |MADNESS ATTACKS            |A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico                                    |Foreign    |PG-13 |MARIA MILLER    |1               |5.99  |2006-02-15 |
|7          |516    |LEGEND JEDI                |A Awe-Inspiring Epistle of a Pioneer And a Student who must Outgun a Crocodile in The Outback                                 |Music      |PG    |MARIA MILLER    |1               |0.99  |2006-02-15 |
